test_id,wp,technical_outcome,scientific_verdict,criterion_id,metric,threshold,message,duration_s
B2-001,B2,skip,undetermined,,,,Jeu de données absent: C:\Users\didou\Documents\univers\oric_v11_work\current\ORI-C_dossier_unique\plateforme\campagne_maximale_reelle\data\endosymbiosis_events.csv,8.620001608505845e-05
B2-002,B2,skip,undetermined,,,,Jeu de données absent: C:\Users\didou\Documents\univers\oric_v11_work\current\ORI-C_dossier_unique\plateforme\campagne_maximale_reelle\data\endosymbiosis_events.csv,3.300025127828121e-06
B2-003,B2,skip,undetermined,,,,Jeu de données absent: C:\Users\didou\Documents\univers\oric_v11_work\current\ORI-C_dossier_unique\plateforme\campagne_maximale_reelle\data\endosymbiosis_events.csv,2.5999615900218487e-06
B2-004,B2,skip,undetermined,,,,Jeu de données absent: C:\Users\didou\Documents\univers\oric_v11_work\current\ORI-C_dossier_unique\plateforme\campagne_maximale_reelle\data\endosymbiosis_events.csv,2.900022082030773e-06
B2-005,B2,skip,undetermined,,,,Jeu de données absent: C:\Users\didou\Documents\univers\oric_v11_work\current\ORI-C_dossier_unique\plateforme\campagne_maximale_reelle\data\endosymbiosis_events.csv,2.700020559132099e-06
B2-006,B2,skip,undetermined,,,,Jeu de données absent: C:\Users\didou\Documents\univers\oric_v11_work\current\ORI-C_dossier_unique\plateforme\campagne_maximale_reelle\data\endosymbiosis_events.csv,2.500019036233425e-06
B2-007,B2,skip,undetermined,,,,Jeu de données absent: C:\Users\didou\Documents\univers\oric_v11_work\current\ORI-C_dossier_unique\plateforme\campagne_maximale_reelle\data\endosymbiosis_events.csv,2.600019797682762e-06
B2-008,B2,skip,undetermined,,,,Jeu de données absent: C:\Users\didou\Documents\univers\oric_v11_work\current\ORI-C_dossier_unique\plateforme\campagne_maximale_reelle\data\endosymbiosis_events.csv,2.4999608285725117e-06
B2-009,B2,skip,undetermined,,,,Jeu de données absent: C:\Users\didou\Documents\univers\oric_v11_work\current\ORI-C_dossier_unique\plateforme\campagne_maximale_reelle\data\endosymbiosis_events.csv,2.700020559132099e-06
B2-010,B2,skip,undetermined,,,,Jeu de données absent: C:\Users\didou\Documents\univers\oric_v11_work\current\ORI-C_dossier_unique\plateforme\campagne_maximale_reelle\data\endosymbiosis_events.csv,2.700020559132099e-06
B2-011,B2,skip,undetermined,,,,Jeu de données absent: C:\Users\didou\Documents\univers\oric_v11_work\current\ORI-C_dossier_unique\plateforme\campagne_maximale_reelle\data\endosymbiosis_events.csv,2.5999615900218487e-06
B2-012,B2,skip,undetermined,,,,Jeu de données absent: C:\Users\didou\Documents\univers\oric_v11_work\current\ORI-C_dossier_unique\plateforme\campagne_maximale_reelle\data\endosymbiosis_events.csv,2.500019036233425e-06
B3-001,B3,skip,undetermined,,,,Jeu de données absent: C:\Users\didou\Documents\univers\oric_v11_work\current\ORI-C_dossier_unique\plateforme\campagne_maximale_reelle\data\biology_cases.csv,7.54999928176403e-05
B3-002,B3,skip,undetermined,,,,Jeu de données absent: C:\Users\didou\Documents\univers\oric_v11_work\current\ORI-C_dossier_unique\plateforme\campagne_maximale_reelle\data\biology_cases.csv,3.600027412176132e-06
B3-003,B3,skip,undetermined,,,,Jeu de données absent: C:\Users\didou\Documents\univers\oric_v11_work\current\ORI-C_dossier_unique\plateforme\campagne_maximale_reelle\data\biology_cases.csv,3.1999661587178707e-06
B3-004,B3,skip,undetermined,,,,Jeu de données absent: C:\Users\didou\Documents\univers\oric_v11_work\current\ORI-C_dossier_unique\plateforme\campagne_maximale_reelle\data\biology_cases.csv,2.900022082030773e-06
B3-005,B3,skip,undetermined,,,,Jeu de données absent: C:\Users\didou\Documents\univers\oric_v11_work\current\ORI-C_dossier_unique\plateforme\campagne_maximale_reelle\data\biology_cases.csv,2.5999615900218487e-06
B3-006,B3,skip,undetermined,,,,Jeu de données absent: C:\Users\didou\Documents\univers\oric_v11_work\current\ORI-C_dossier_unique\plateforme\campagne_maximale_reelle\data\biology_cases.csv,2.800021320581436e-06
B3-007,B3,skip,undetermined,,,,Jeu de données absent: C:\Users\didou\Documents\univers\oric_v11_work\current\ORI-C_dossier_unique\plateforme\campagne_maximale_reelle\data\biology_cases.csv,2.700020559132099e-06
B3-008,B3,skip,undetermined,,,,Jeu de données absent: C:\Users\didou\Documents\univers\oric_v11_work\current\ORI-C_dossier_unique\plateforme\campagne_maximale_reelle\data\biology_cases.csv,2.5999615900218487e-06
B3-009,B3,not_run,not_applicable,,,,"Protocole enregistré. Exécution humaine, expérimentale ou externe requise. Aucun résultat n'est simulé ni inventé.",3.00002284348011e-06
B3-010,B3,skip,undetermined,,,,Jeu de données absent: C:\Users\didou\Documents\univers\oric_v11_work\current\ORI-C_dossier_unique\plateforme\campagne_maximale_reelle\data\biology_cases.csv,2.5999615900218487e-06
R1-001,R1,blocked,undetermined,,,,Moteur exclu par le mode données réelles strict: génération ou simulation requise.,2.500019036233425e-06
R1-002,R1,blocked,undetermined,,,,Moteur exclu par le mode données réelles strict: génération ou simulation requise.,2.100015990436077e-06
R1-003,R1,blocked,undetermined,,,,Moteur exclu par le mode données réelles strict: génération ou simulation requise.,1.9999570213258266e-06
R1-004,R1,blocked,undetermined,,,,Moteur exclu par le mode données réelles strict: génération ou simulation requise.,1.9000144675374031e-06
R1-005,R1,blocked,undetermined,,,,Moteur exclu par le mode données réelles strict: génération ou simulation requise.,1.800013706088066e-06
R1-006,R1,blocked,undetermined,,,,Moteur exclu par le mode données réelles strict: génération ou simulation requise.,2.100015990436077e-06
R1-007,R1,blocked,undetermined,,,,Moteur exclu par le mode données réelles strict: génération ou simulation requise.,1.8999562598764896e-06
R1-008,R1,blocked,undetermined,,,,Moteur exclu par le mode données réelles strict: génération ou simulation requise.,1.700012944638729e-06
R1-009,R1,blocked,undetermined,,,,Moteur exclu par le mode données réelles strict: génération ou simulation requise.,1.9000144675374031e-06
R1-010,R1,blocked,undetermined,,,,Moteur exclu par le mode données réelles strict: génération ou simulation requise.,1.500011421740055e-06
R2-001,R2,skip,undetermined,,,,Jeu de données absent: C:\Users\didou\Documents\univers\oric_v11_work\current\ORI-C_dossier_unique\plateforme\campagne_maximale_reelle\data\antibiotic_cycles.csv,8.189998334273696e-05
R2-002,R2,skip,undetermined,,,,Jeu de données absent: C:\Users\didou\Documents\univers\oric_v11_work\current\ORI-C_dossier_unique\plateforme\campagne_maximale_reelle\data\antibiotic_cycles.csv,3.999972250312567e-06
R2-003,R2,skip,undetermined,,,,Jeu de données absent: C:\Users\didou\Documents\univers\oric_v11_work\current\ORI-C_dossier_unique\plateforme\campagne_maximale_reelle\data\antibiotic_cycles.csv,3.100023604929447e-06
R2-004,R2,skip,undetermined,,,,Jeu de données absent: C:\Users\didou\Documents\univers\oric_v11_work\current\ORI-C_dossier_unique\plateforme\campagne_maximale_reelle\data\antibiotic_cycles.csv,2.8999638743698597e-06
R2-005,R2,skip,undetermined,,,,Jeu de données absent: C:\Users\didou\Documents\univers\oric_v11_work\current\ORI-C_dossier_unique\plateforme\campagne_maximale_reelle\data\antibiotic_cycles.csv,2.700020559132099e-06
R2-006,R2,not_run,not_applicable,,,,"Protocole enregistré. Exécution humaine, expérimentale ou externe requise. Aucun résultat n'est simulé ni inventé.",2.700020559132099e-06
R2-007,R2,skip,undetermined,,,,Jeu de données absent: C:\Users\didou\Documents\univers\oric_v11_work\current\ORI-C_dossier_unique\plateforme\campagne_maximale_reelle\data\antibiotic_cycles.csv,2.6999623514711857e-06
R2-008,R2,skip,undetermined,,,,Jeu de données absent: C:\Users\didou\Documents\univers\oric_v11_work\current\ORI-C_dossier_unique\plateforme\campagne_maximale_reelle\data\antibiotic_cycles.csv,2.800021320581436e-06
R2-009,R2,skip,undetermined,,,,Jeu de données absent: C:\Users\didou\Documents\univers\oric_v11_work\current\ORI-C_dossier_unique\plateforme\campagne_maximale_reelle\data\antibiotic_cycles.csv,2.700020559132099e-06
R2-010,R2,not_run,not_applicable,,,,"Protocole enregistré. Exécution humaine, expérimentale ou externe requise. Aucun résultat n'est simulé ni inventé.",2.200016751885414e-06
R2-011,R2,not_run,not_applicable,,,,"Protocole enregistré. Exécution humaine, expérimentale ou externe requise. Aucun résultat n'est simulé ni inventé.",1.800013706088066e-06
R2-012,R2,not_run,not_applicable,,,,"Protocole enregistré. Exécution humaine, expérimentale ou externe requise. Aucun résultat n'est simulé ni inventé.",1.9000144675374031e-06
R2-013,R2,skip,undetermined,,,,Jeu de données absent: C:\Users\didou\Documents\univers\oric_v11_work\current\ORI-C_dossier_unique\plateforme\campagne_maximale_reelle\data\antibiotic_cycles.csv,2.5999615900218487e-06
R2-014,R2,skip,undetermined,,,,Jeu de données absent: C:\Users\didou\Documents\univers\oric_v11_work\current\ORI-C_dossier_unique\plateforme\campagne_maximale_reelle\data\antibiotic_cycles.csv,3.600027412176132e-06
R2-015,R2,skip,undetermined,,,,Jeu de données absent: C:\Users\didou\Documents\univers\oric_v11_work\current\ORI-C_dossier_unique\plateforme\campagne_maximale_reelle\data\antibiotic_cycles.csv,2.7999631129205227e-06
R3-001,R3,skip,undetermined,,,,Jeu de données absent: C:\Users\didou\Documents\univers\oric_v11_work\current\ORI-C_dossier_unique\plateforme\campagne_maximale_reelle\data\antibiotic_measurements.csv,9.26000066101551e-05
R3-002,R3,skip,undetermined,,,,Jeu de données absent: C:\Users\didou\Documents\univers\oric_v11_work\current\ORI-C_dossier_unique\plateforme\campagne_maximale_reelle\data\antibiotic_measurements.csv,4.100031219422817e-06
R3-003,R3,skip,undetermined,,,,Jeu de données absent: C:\Users\didou\Documents\univers\oric_v11_work\current\ORI-C_dossier_unique\plateforme\campagne_maximale_reelle\data\antibiotic_measurements.csv,3.0999653972685337e-06
R3-004,R3,skip,undetermined,,,,Jeu de données absent: C:\Users\didou\Documents\univers\oric_v11_work\current\ORI-C_dossier_unique\plateforme\campagne_maximale_reelle\data\antibiotic_measurements.csv,2.800021320581436e-06
R3-005,R3,skip,undetermined,,,,Jeu de données absent: C:\Users\didou\Documents\univers\oric_v11_work\current\ORI-C_dossier_unique\plateforme\campagne_maximale_reelle\data\antibiotic_measurements.csv,2.8999638743698597e-06
R3-006,R3,skip,undetermined,,,,Jeu de données absent: C:\Users\didou\Documents\univers\oric_v11_work\current\ORI-C_dossier_unique\plateforme\campagne_maximale_reelle\data\antibiotic_measurements.csv,2.800021320581436e-06
R3-007,R3,not_run,not_applicable,,,,"Protocole enregistré. Exécution humaine, expérimentale ou externe requise. Aucun résultat n'est simulé ni inventé.",2.300017513334751e-06
R3-008,R3,skip,undetermined,,,,Jeu de données absent: C:\Users\didou\Documents\univers\oric_v11_work\current\ORI-C_dossier_unique\plateforme\campagne_maximale_reelle\data\antibiotic_measurements.csv,2.6999623514711857e-06
R3-009,R3,skip,undetermined,,,,Jeu de données absent: C:\Users\didou\Documents\univers\oric_v11_work\current\ORI-C_dossier_unique\plateforme\campagne_maximale_reelle\data\antibiotic_measurements.csv,3.200024366378784e-06
R3-010,R3,skip,undetermined,,,,Jeu de données absent: C:\Users\didou\Documents\univers\oric_v11_work\current\ORI-C_dossier_unique\plateforme\campagne_maximale_reelle\data\antibiotic_measurements.csv,2.5999615900218487e-06
R3-011,R3,skip,undetermined,,,,Jeu de données absent: C:\Users\didou\Documents\univers\oric_v11_work\current\ORI-C_dossier_unique\plateforme\campagne_maximale_reelle\data\antibiotic_measurements.csv,2.800021320581436e-06
R3-012,R3,skip,undetermined,,,,Jeu de données absent: C:\Users\didou\Documents\univers\oric_v11_work\current\ORI-C_dossier_unique\plateforme\campagne_maximale_reelle\data\antibiotic_measurements.csv,2.5999615900218487e-06
R3-013,R3,skip,undetermined,,,,Jeu de données absent: C:\Users\didou\Documents\univers\oric_v11_work\current\ORI-C_dossier_unique\plateforme\campagne_maximale_reelle\data\antibiotic_measurements.csv,2.800021320581436e-06
R3-014,R3,skip,undetermined,,,,Jeu de données absent: C:\Users\didou\Documents\univers\oric_v11_work\current\ORI-C_dossier_unique\plateforme\campagne_maximale_reelle\data\antibiotic_measurements.csv,2.700020559132099e-06
R3-015,R3,skip,undetermined,,,,Jeu de données absent: C:\Users\didou\Documents\univers\oric_v11_work\current\ORI-C_dossier_unique\plateforme\campagne_maximale_reelle\data\antibiotic_measurements.csv,2.6999623514711857e-06
R4-001,R4,skip,undetermined,,,,Jeu de données absent: C:\Users\didou\Documents\univers\oric_v11_work\current\ORI-C_dossier_unique\plateforme\campagne_maximale_reelle\data\antibiotic_cycles.csv,7.850001566112041e-05
R4-002,R4,skip,undetermined,,,,Jeu de données absent: C:\Users\didou\Documents\univers\oric_v11_work\current\ORI-C_dossier_unique\plateforme\campagne_maximale_reelle\data\antibiotic_cycles.csv,4.299974534660578e-06
R4-003,R4,skip,undetermined,,,,Jeu de données absent: C:\Users\didou\Documents\univers\oric_v11_work\current\ORI-C_dossier_unique\plateforme\campagne_maximale_reelle\data\antibiotic_cycles.csv,3.00002284348011e-06
R4-004,R4,skip,undetermined,,,,Jeu de données absent: C:\Users\didou\Documents\univers\oric_v11_work\current\ORI-C_dossier_unique\plateforme\campagne_maximale_reelle\data\antibiotic_cycles.csv,2.600019797682762e-06
R4-005,R4,skip,undetermined,,,,Jeu de données absent: C:\Users\didou\Documents\univers\oric_v11_work\current\ORI-C_dossier_unique\plateforme\campagne_maximale_reelle\data\antibiotic_cycles.csv,2.4999608285725117e-06
R4-006,R4,skip,undetermined,,,,Jeu de données absent: C:\Users\didou\Documents\univers\oric_v11_work\current\ORI-C_dossier_unique\plateforme\campagne_maximale_reelle\data\antibiotic_cycles.csv,2.800021320581436e-06
R4-007,R4,skip,undetermined,,,,Jeu de données absent: C:\Users\didou\Documents\univers\oric_v11_work\current\ORI-C_dossier_unique\plateforme\campagne_maximale_reelle\data\antibiotic_cycles.csv,2.5999615900218487e-06
R4-008,R4,skip,undetermined,,,,Jeu de données absent: C:\Users\didou\Documents\univers\oric_v11_work\current\ORI-C_dossier_unique\plateforme\campagne_maximale_reelle\data\antibiotic_cycles.csv,2.700020559132099e-06
R4-009,R4,skip,undetermined,,,,Jeu de données absent: C:\Users\didou\Documents\univers\oric_v11_work\current\ORI-C_dossier_unique\plateforme\campagne_maximale_reelle\data\antibiotic_cycles.csv,2.500019036233425e-06
R4-010,R4,skip,undetermined,,,,Jeu de données absent: C:\Users\didou\Documents\univers\oric_v11_work\current\ORI-C_dossier_unique\plateforme\campagne_maximale_reelle\data\antibiotic_cycles.csv,2.5999615900218487e-06
R4-011,R4,skip,undetermined,,,,Jeu de données absent: C:\Users\didou\Documents\univers\oric_v11_work\current\ORI-C_dossier_unique\plateforme\campagne_maximale_reelle\data\antibiotic_cycles.csv,2.900022082030773e-06
R4-012,R4,skip,undetermined,,,,Jeu de données absent: C:\Users\didou\Documents\univers\oric_v11_work\current\ORI-C_dossier_unique\plateforme\campagne_maximale_reelle\data\antibiotic_cycles.csv,3.00002284348011e-06
R4-013,R4,skip,undetermined,,,,Jeu de données absent: C:\Users\didou\Documents\univers\oric_v11_work\current\ORI-C_dossier_unique\plateforme\campagne_maximale_reelle\data\antibiotic_cycles.csv,2.300017513334751e-06
R4-014,R4,skip,undetermined,,,,Jeu de données absent: C:\Users\didou\Documents\univers\oric_v11_work\current\ORI-C_dossier_unique\plateforme\campagne_maximale_reelle\data\antibiotic_cycles.csv,2.400018274784088e-06
R4-015,R4,skip,undetermined,,,,Jeu de données absent: C:\Users\didou\Documents\univers\oric_v11_work\current\ORI-C_dossier_unique\plateforme\campagne_maximale_reelle\data\antibiotic_cycles.csv,2.4999608285725117e-06
R5-001,R5,skip,undetermined,,,,Jeu de données absent: C:\Users\didou\Documents\univers\oric_v11_work\current\ORI-C_dossier_unique\plateforme\campagne_maximale_reelle\data\antibiotic_cycles.csv,0.00012550002429634333
R5-002,R5,skip,undetermined,,,,Jeu de données absent: C:\Users\didou\Documents\univers\oric_v11_work\current\ORI-C_dossier_unique\plateforme\campagne_maximale_reelle\data\antibiotic_cycles.csv,3.89997148886323e-06
R5-003,R5,skip,undetermined,,,,Jeu de données absent: C:\Users\didou\Documents\univers\oric_v11_work\current\ORI-C_dossier_unique\plateforme\campagne_maximale_reelle\data\antibiotic_cycles.csv,2.900022082030773e-06
R5-004,R5,skip,undetermined,,,,Jeu de données absent: C:\Users\didou\Documents\univers\oric_v11_work\current\ORI-C_dossier_unique\plateforme\campagne_maximale_reelle\data\antibiotic_cycles.csv,2.700020559132099e-06
R5-005,R5,skip,undetermined,,,,Jeu de données absent: C:\Users\didou\Documents\univers\oric_v11_work\current\ORI-C_dossier_unique\plateforme\campagne_maximale_reelle\data\antibiotic_cycles.csv,2.5999615900218487e-06
R5-006,R5,skip,undetermined,,,,Jeu de données absent: C:\Users\didou\Documents\univers\oric_v11_work\current\ORI-C_dossier_unique\plateforme\campagne_maximale_reelle\data\antibiotic_cycles.csv,2.600019797682762e-06
R5-007,R5,skip,undetermined,,,,Jeu de données absent: C:\Users\didou\Documents\univers\oric_v11_work\current\ORI-C_dossier_unique\plateforme\campagne_maximale_reelle\data\antibiotic_cycles.csv,2.500019036233425e-06
R5-008,R5,skip,undetermined,,,,Jeu de données absent: C:\Users\didou\Documents\univers\oric_v11_work\current\ORI-C_dossier_unique\plateforme\campagne_maximale_reelle\data\antibiotic_cycles.csv,2.5999615900218487e-06
R6-001,R6,not_run,not_applicable,,,,"Protocole enregistré. Exécution humaine, expérimentale ou externe requise. Aucun résultat n'est simulé ni inventé.",2.600019797682762e-06
R6-002,R6,not_run,not_applicable,,,,"Protocole enregistré. Exécution humaine, expérimentale ou externe requise. Aucun résultat n'est simulé ni inventé.",2.100015990436077e-06
R6-003,R6,not_run,not_applicable,,,,"Protocole enregistré. Exécution humaine, expérimentale ou externe requise. Aucun résultat n'est simulé ni inventé.",2.6999623514711857e-06
R6-004,R6,not_run,not_applicable,,,,"Protocole enregistré. Exécution humaine, expérimentale ou externe requise. Aucun résultat n'est simulé ni inventé.",1.700012944638729e-06
R6-005,R6,skip,undetermined,,,,Jeu de données absent: C:\Users\didou\Documents\univers\oric_v11_work\current\ORI-C_dossier_unique\plateforme\campagne_maximale_reelle\data\antibiotic_measurements.csv,7.700000423938036e-05
R6-006,R6,skip,undetermined,,,,Jeu de données absent: C:\Users\didou\Documents\univers\oric_v11_work\current\ORI-C_dossier_unique\plateforme\campagne_maximale_reelle\data\antibiotic_measurements.csv,3.2999669201672077e-06
R6-007,R6,skip,undetermined,,,,Jeu de données absent: C:\Users\didou\Documents\univers\oric_v11_work\current\ORI-C_dossier_unique\plateforme\campagne_maximale_reelle\data\antibiotic_measurements.csv,3.300025127828121e-06
R6-008,R6,skip,undetermined,,,,Jeu de données absent: C:\Users\didou\Documents\univers\oric_v11_work\current\ORI-C_dossier_unique\plateforme\campagne_maximale_reelle\data\antibiotic_measurements.csv,2.700020559132099e-06
T1-001,T1,skip,undetermined,,,,Jeu de données absent: C:\Users\didou\Documents\univers\oric_v11_work\current\ORI-C_dossier_unique\plateforme\campagne_maximale_reelle\data\benchmark_cases.csv,8.58000130392611e-05
T1-002,T1,skip,undetermined,,,,Jeu de données absent: C:\Users\didou\Documents\univers\oric_v11_work\current\ORI-C_dossier_unique\plateforme\campagne_maximale_reelle\data\benchmark_cases.csv,3.500026650726795e-06
T1-003,T1,skip,undetermined,,,,Jeu de données absent: C:\Users\didou\Documents\univers\oric_v11_work\current\ORI-C_dossier_unique\plateforme\campagne_maximale_reelle\data\benchmark_cases.csv,2.6999623514711857e-06
T1-004,T1,skip,undetermined,,,,Jeu de données absent: C:\Users\didou\Documents\univers\oric_v11_work\current\ORI-C_dossier_unique\plateforme\campagne_maximale_reelle\data\benchmark_cases.csv,3.100023604929447e-06
T1-005,T1,not_run,not_applicable,,,,"Protocole enregistré. Exécution humaine, expérimentale ou externe requise. Aucun résultat n'est simulé ni inventé.",2.800021320581436e-06
T1-006,T1,skip,undetermined,,,,Jeu de données absent: C:\Users\didou\Documents\univers\oric_v11_work\current\ORI-C_dossier_unique\plateforme\campagne_maximale_reelle\data\benchmark_cases.csv,2.7999631129205227e-06
T1-007,T1,skip,undetermined,,,,Jeu de données absent: C:\Users\didou\Documents\univers\oric_v11_work\current\ORI-C_dossier_unique\plateforme\campagne_maximale_reelle\data\benchmark_cases.csv,2.900022082030773e-06
T1-008,T1,skip,undetermined,,,,Jeu de données absent: C:\Users\didou\Documents\univers\oric_v11_work\current\ORI-C_dossier_unique\plateforme\campagne_maximale_reelle\data\benchmark_cases.csv,2.5999615900218487e-06
T1-009,T1,skip,undetermined,,,,Jeu de données absent: C:\Users\didou\Documents\univers\oric_v11_work\current\ORI-C_dossier_unique\plateforme\campagne_maximale_reelle\data\benchmark_cases.csv,2.500019036233425e-06
T1-010,T1,skip,undetermined,,,,Jeu de données absent: C:\Users\didou\Documents\univers\oric_v11_work\current\ORI-C_dossier_unique\plateforme\campagne_maximale_reelle\data\benchmark_cases.csv,2.600019797682762e-06
T1-011,T1,skip,undetermined,,,,Jeu de données absent: C:\Users\didou\Documents\univers\oric_v11_work\current\ORI-C_dossier_unique\plateforme\campagne_maximale_reelle\data\benchmark_cases.csv,2.4999608285725117e-06
T1-012,T1,skip,undetermined,,,,Jeu de données absent: C:\Users\didou\Documents\univers\oric_v11_work\current\ORI-C_dossier_unique\plateforme\campagne_maximale_reelle\data\benchmark_cases.csv,2.500019036233425e-06
T1-013,T1,skip,undetermined,,,,Jeu de données absent: C:\Users\didou\Documents\univers\oric_v11_work\current\ORI-C_dossier_unique\plateforme\campagne_maximale_reelle\data\benchmark_cases.csv,2.400018274784088e-06
T1-014,T1,skip,undetermined,,,,Jeu de données absent: C:\Users\didou\Documents\univers\oric_v11_work\current\ORI-C_dossier_unique\plateforme\campagne_maximale_reelle\data\benchmark_cases.csv,2.5999615900218487e-06
T1-015,T1,skip,undetermined,,,,Jeu de données absent: C:\Users\didou\Documents\univers\oric_v11_work\current\ORI-C_dossier_unique\plateforme\campagne_maximale_reelle\data\benchmark_cases.csv,2.600019797682762e-06
T1-016,T1,skip,undetermined,,,,Jeu de données absent: C:\Users\didou\Documents\univers\oric_v11_work\current\ORI-C_dossier_unique\plateforme\campagne_maximale_reelle\data\benchmark_cases.csv,2.300017513334751e-06
T2-001,T2,skip,undetermined,,,,Jeu de données absent: C:\Users\didou\Documents\univers\oric_v11_work\current\ORI-C_dossier_unique\plateforme\campagne_maximale_reelle\data\benchmark_cases.csv,6.59999786876142e-05
T2-002,T2,skip,undetermined,,,,Jeu de données absent: C:\Users\didou\Documents\univers\oric_v11_work\current\ORI-C_dossier_unique\plateforme\campagne_maximale_reelle\data\benchmark_cases.csv,3.6999699659645557e-06
T2-003,T2,skip,undetermined,,,,Jeu de données absent: C:\Users\didou\Documents\univers\oric_v11_work\current\ORI-C_dossier_unique\plateforme\campagne_maximale_reelle\data\benchmark_cases.csv,2.900022082030773e-06
T2-004,T2,skip,undetermined,,,,Jeu de données absent: C:\Users\didou\Documents\univers\oric_v11_work\current\ORI-C_dossier_unique\plateforme\campagne_maximale_reelle\data\benchmark_cases.csv,2.800021320581436e-06
T2-005,T2,skip,undetermined,,,,Jeu de données absent: C:\Users\didou\Documents\univers\oric_v11_work\current\ORI-C_dossier_unique\plateforme\campagne_maximale_reelle\data\benchmark_cases.csv,2.6999623514711857e-06
T2-006,T2,skip,undetermined,,,,Jeu de données absent: C:\Users\didou\Documents\univers\oric_v11_work\current\ORI-C_dossier_unique\plateforme\campagne_maximale_reelle\data\benchmark_cases.csv,2.800021320581436e-06
T2-007,T2,skip,undetermined,,,,Jeu de données absent: C:\Users\didou\Documents\univers\oric_v11_work\current\ORI-C_dossier_unique\plateforme\campagne_maximale_reelle\data\benchmark_cases.csv,2.4999608285725117e-06
T2-008,T2,skip,undetermined,,,,Jeu de données absent: C:\Users\didou\Documents\univers\oric_v11_work\current\ORI-C_dossier_unique\plateforme\campagne_maximale_reelle\data\benchmark_cases.csv,2.500019036233425e-06
T2-009,T2,not_run,not_applicable,,,,"Protocole enregistré. Exécution humaine, expérimentale ou externe requise. Aucun résultat n'est simulé ni inventé.",2.200016751885414e-06
T2-010,T2,skip,undetermined,,,,Jeu de données absent: C:\Users\didou\Documents\univers\oric_v11_work\current\ORI-C_dossier_unique\plateforme\campagne_maximale_reelle\data\benchmark_cases.csv,2.6999623514711857e-06
T3-001,T3,skip,undetermined,,,,Jeu de données absent: C:\Users\didou\Documents\univers\oric_v11_work\current\ORI-C_dossier_unique\plateforme\campagne_maximale_reelle\data\benchmark_cases.csv,6.079999729990959e-05
T3-002,T3,skip,undetermined,,,,Jeu de données absent: C:\Users\didou\Documents\univers\oric_v11_work\current\ORI-C_dossier_unique\plateforme\campagne_maximale_reelle\data\benchmark_cases.csv,3.500026650726795e-06
T3-003,T3,skip,undetermined,,,,Jeu de données absent: C:\Users\didou\Documents\univers\oric_v11_work\current\ORI-C_dossier_unique\plateforme\campagne_maximale_reelle\data\benchmark_cases.csv,2.800021320581436e-06
T3-004,T3,skip,undetermined,,,,Jeu de données absent: C:\Users\didou\Documents\univers\oric_v11_work\current\ORI-C_dossier_unique\plateforme\campagne_maximale_reelle\data\benchmark_cases.csv,2.500019036233425e-06
T3-005,T3,skip,undetermined,,,,Jeu de données absent: C:\Users\didou\Documents\univers\oric_v11_work\current\ORI-C_dossier_unique\plateforme\campagne_maximale_reelle\data\benchmark_cases.csv,2.800021320581436e-06
T3-006,T3,skip,undetermined,,,,Jeu de données absent: C:\Users\didou\Documents\univers\oric_v11_work\current\ORI-C_dossier_unique\plateforme\campagne_maximale_reelle\data\benchmark_cases.csv,2.4999608285725117e-06
T3-007,T3,skip,undetermined,,,,Jeu de données absent: C:\Users\didou\Documents\univers\oric_v11_work\current\ORI-C_dossier_unique\plateforme\campagne_maximale_reelle\data\benchmark_cases.csv,2.600019797682762e-06
T3-008,T3,skip,undetermined,,,,Jeu de données absent: C:\Users\didou\Documents\univers\oric_v11_work\current\ORI-C_dossier_unique\plateforme\campagne_maximale_reelle\data\benchmark_cases.csv,2.400018274784088e-06
T3-009,T3,not_run,not_applicable,,,,"Protocole enregistré. Exécution humaine, expérimentale ou externe requise. Aucun résultat n'est simulé ni inventé.",1.9999570213258266e-06
T3-010,T3,skip,undetermined,,,,Jeu de données absent: C:\Users\didou\Documents\univers\oric_v11_work\current\ORI-C_dossier_unique\plateforme\campagne_maximale_reelle\data\benchmark_cases.csv,2.600019797682762e-06
T4-001,T4,skip,undetermined,,,,Jeu de données absent: C:\Users\didou\Documents\univers\oric_v11_work\current\ORI-C_dossier_unique\plateforme\campagne_maximale_reelle\data\benchmark_cases.csv,6.51999725960195e-05
T4-002,T4,skip,undetermined,,,,Jeu de données absent: C:\Users\didou\Documents\univers\oric_v11_work\current\ORI-C_dossier_unique\plateforme\campagne_maximale_reelle\data\benchmark_cases.csv,3.500026650726795e-06
T4-003,T4,skip,undetermined,,,,Jeu de données absent: C:\Users\didou\Documents\univers\oric_v11_work\current\ORI-C_dossier_unique\plateforme\campagne_maximale_reelle\data\benchmark_cases.csv,2.700020559132099e-06
T4-004,T4,skip,undetermined,,,,Jeu de données absent: C:\Users\didou\Documents\univers\oric_v11_work\current\ORI-C_dossier_unique\plateforme\campagne_maximale_reelle\data\benchmark_cases.csv,2.5999615900218487e-06
T4-005,T4,skip,undetermined,,,,Jeu de données absent: C:\Users\didou\Documents\univers\oric_v11_work\current\ORI-C_dossier_unique\plateforme\campagne_maximale_reelle\data\benchmark_cases.csv,2.800021320581436e-06
T4-006,T4,skip,undetermined,,,,Jeu de données absent: C:\Users\didou\Documents\univers\oric_v11_work\current\ORI-C_dossier_unique\plateforme\campagne_maximale_reelle\data\benchmark_cases.csv,2.6999623514711857e-06
